"","SampleID","Acetobacterium","Acidiferrobacter","Acidihalobacter","Acidimicrobium","Acidithiobacillus","Acinetobacter","Aequorivita","Agarilytica","Alcanivorax","Algibacter","Aliivibrio","Alistipes","Alloprevotella","Anaerococcus","Anaerocolumna","Anaerohalosphaera","Anaerotignum","Aquaspirillum","Aquicella","Aquimarina","Arcobacter","Arcticibacterium","Azotobacter","Bacteroides","Bdellovibrio","Beggiatoa","Bermanella","Bifidobacterium","Blautia","Borreliella","Brachyspira","Caminibacter","Candidatus Aquiluna","Candidatus Carsonella","Candidatus Endolissoclinum","Candidatus Fokinia","Candidatus Hepatoplasma","Candidatus Izimaplasma","Candidatus Kuenenia","Candidatus Mancarchaeum","Candidatus Nardonella","Candidatus Nasuia","Candidatus Nitrosotenuis","Candidatus Nitrotoga","Candidatus Nucleicultrix","Candidatus Pelagibacter","Candidatus Phycorickettsia","Candidatus Puniceispirillum","Candidatus Reidiella","Candidatus Ruthia","Candidatus Solibacter","Candidatus Thioglobus","Christensenella","Clostridium","Colwellia","Conexibacter","Coraliomargarita","Coxiella","Cryobacterium","Cutibacterium","Cycloclasticus","Defluviicoccus","Desulfobacula","Desulfocapsa","Desulfopila","Desulfovibrio","Devosia","Dokdonia","Draconibacterium","Duncaniella","Egicoccus","Elusimicrobium","Emcibacter","Entomomonas","Escherichia","Ethanoligenens","Faecalibacterium","Faecalibaculum","Fastidiosipila","Ferrovibrio","Filifactor","Filomicrobium","Flammeovirga","Flavivirga","Flavobacterium","Flavonifractor","Flintibacter","Fluviicola","Formosa","Francisella","Fuerstia","Fusobacterium","Gemmatimonas","Geoalkalibacter","Glaciecola","Granulicella","Granulosicoccus","Gudongella","Haematospirillum","Hahella","Haliangium","Halioglobus","Haliscomenobacter","Halobacteriovorax","Halocynthiibacter","Halomonas","Hungatella","Hydrogenophaga","Hypericibacter","Hyphomicrobium","Ilumatobacter","Intestinimonas","Jannaschia","Kangiella","Kineobactrum","Klebsiella","Kordia","Labilibaculum","Lachnoclostridium","Lacinutrix","Lacrimispora","Lactobacillus","Lawsonella","Legionella","Lentilitoribacter","Listeria","Litorilituus","Luteitalea","Luteolibacter","Lutibacter","Magnetococcus","Magnetospira","Malaciobacter","Maribacter","Maribius","Mariniblastus","Marinomonas","Mariprofundus","Marivirga","Massilistercora","Mediterraneibacter","Methylacidiphilum","Methylobacterium","Methylomicrobium","Methylomonas","Methylophaga","Methylophilus","Micavibrio","Microbulbifer","Microterricola","Monaibacterium","Moritella","Mucilaginibacter","Muribaculum","Mycoplasma","Nakamurella","Neorickettsia","Neptunomonas","Nitrosomonas","Nitrosopumilus","Nonlabens","Nordella","Oblitimonas","Oceanicoccus","Octadecabacter","Oleiphilus","Oleispira","Orientia","Owenweeksia","Parabacteroides","Parachlamydia","Paraglaciecola","Paraoceanicella","Pelolinea","Peptacetobacter","Peptoclostridium","Permianibacter","Petrocella","Phocaeicola","Phycisphaera","Pirellula","Planktomarina","Polaribacter","Polaromonas","Poseidonibacter","Prevotella","Pseudarthrobacter","Pseudoalteromonas","Pseudoclostridium","Pseudohalocynthiibacter","Pseudohongiella","Pseudomonas","Psychrobacter","Psychromonas","Pyruvatibacter","Ralstonia","Reinekea","Rhodanobacter","Rhodobacter","Rhodomicrobium","Rhodopirellula","Rickettsia","Roseobacter","Ruminococcus","Ruthenibacterium","Salinibacterium","Salinivirga","Salipiger","Saprospira","Sedimenticola","Seonamhaeicola","Shewanella","Shigella","Simkania","Spartinivicinus","Sphingomonas","Spongiibacter","Steroidobacter","Streptomyces","Sulfitobacter","Sulfuritortus","Sulfurivermis","Sulfurovum","Sutterella","Tatlockia","Tenacibaculum","Tepidiforma","Terasakiella","Terricaulis","Thalassotalea","Thermacetogenium","Thermoanaerosceptrum","Thermogutta","Thermosediminibacter","Thiospirochaeta","Treponema","Truepera","Turneriella","Unclassified","Undibacterium","Urechidicola","Variovorax","Veillonella","Vibrio","Wenzhouxiangella","Winogradskyella","Woeseia","Wolbachia","Yoonia","Zhongshania"
"21","Station_B2_1",0,0,0,0.000196089509749567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575195895265396,0.0369955541727516,0,0,0.00248380045682785,0,0,0.00535977993315483,0,0.0320279532590959,0,0,0,0.242758813069964,0,0.000915084378831312,0,0,0,0.176219106094944,0,0,0.000402234891793983,0,0,0,0,0,0,0.000196089509749567,0,0,0,0,0,0,0,0,0,0.000915084378831312,0,0,0.0027079027536845,0,0,0,0,0,0,0,0,0.00431396921449047,0,0,0,0.00320279532590959,0,0,0,0,0,0.00135083884494146,0.0163843679257416,0,0.000915084378831312,0,0,0.000627486431198614,0,0.000522905359332178,0.00130726339833045,0,0,0.000806145762303775,0,0,0,0,0,0,0,0,0.00183016875766262,0,0.00610056252554208,0,0,0,0,0,0,0,0,0,0,0,0,0.0017648055877461,0,0.00640559065181919,0.000522905359332178,0,0,0.00196089509749567,0.06994326060853,0,0,0,0,0,0,0,0.000871508932220297,0.00457542189415656,0,0,0.00114784103268039,0,0,0,0,0,0,0,0.00745140137048354,0.000549050627298787,0,0,0.00130726339833045,0,0,0,0.00431396921449047,0,0,0,0.0250994572479446,0,0,0.00544693082637686,0,0,0,0,0,0,0,0,0,0.0571274105070405,0.0402637126685777,0,0,0,0,0,0,0,0.0241843728691133,0.000424860604457395,0,0,0.00627486431198614,0.0159486134596314,0,0,0,0,0,0,0.00457542189415656,0,0,0,0,0.000496760091365569,0.00265810224327191,0,0.00366033751532525,0.00125195610070877,0,0,0.00107849230362262,0,0,0,0,0.00283240402971597,0,0.0067324065014018,0,0,0,0.000697207145776238,0,0,0,0,0.00126368795171943,0,0.00366033751532525,0.00130726339833045,0,0,0,0,0.146315473407843,0,0,0,0,0,0,0.000522905359332178,0,0,0.00307206898607655,0
"22","Station_B2_2",0,0.00192595617424272,0.000237772367190459,0,0,0,0,0,0,0,0,0,0,0.00112772037010332,0,4.75544734380919e-05,0,0.000732338890946614,0,0,0,0.00011888618359523,0,0,7.13317101571378e-05,0,0,0,0,0,0,0,0,0.0509308410521964,0,0.00052309920781901,0.000903534995323745,0,0,0.000285326840628551,0,0.0451291952927492,0,0,0.000689539864852332,0.142615865840837,0,0.00137907972970466,0.000142663420314276,0.000313049530913065,0,0.108994853120107,0,0,0.0143407408356118,0,0.00247283261878078,0,0,0,0.000309104077347597,0,0,0,0,0,0,0,0,0,0,0.0011413073625142,0.000142663420314276,0,0,0,0,0,0,0.00156929762345703,0,0,0,0.00696673035868046,0.000126811929168245,0,0,0.0116508459923325,0.00128397078282848,0,0.00076087157500947,0,0,0,0.0492717439619072,0,0.000396287278650765,0,0,0.0011888618359523,0,0.00130774801954753,0.00722827996258996,0.000309104077347597,0,0,0,0,4.75544734380919e-05,0,0.00011888618359523,0,0.00110960438022214,0,0.000855980521885653,0,0.0100498453865834,0.00141870845756974,0,0.000309104077347597,0,0,0,0,0,0,0,0,0.00568275957585198,0.00154552038673799,0.00133152525626657,0.00076087157500947,0,0.00121263907267134,0.000779429418302384,0,0.0678971210669225,0,2.37772367190459e-05,0,0,9.51089468761837e-05,0,0,0.00199728788439986,0.00724413145373599,0.000190217893752367,0,0.000166440657033321,0,0,4.53929064636331e-05,0,0,0,0,0.010889974417323,0.0037329236768009,0.000237772367190459,0.00370924892817116,0.00101449543334596,0,0,0.00108942975512719,0.0128420275586964,0.00139978893587932,0.00325272598316548,0,0.0219939439651175,0,0,0.0325236017952365,0.0002589076887185,0,9.51089468761837e-06,0,0,0.00040896847156759,0,0,0,0.0543930386915306,0.0745492746508521,0.00011413073625142,0,0,0,0.000784648811728516,0,0.000998643942199929,0.0134341387462609,0.000295830630915426,0,0.000223506025159032,0.00111753012579516,0,0,0,0,0.000285326840628551,0.000237772367190459,0,0.00147418867658085,0,0,0,0,0.000240414282381464,0.00500907120214567,0,0.000855980521885653,0.000227204706426439,0,0,0.00338460814717853,0,0.000998643942199929,0,0,0.0482836420308093,0,0.00382648676924112,1.58514911460306e-05,0,0,0.00107790139793008,0.000142663420314276,0,0.00580164575944721,4.83214810741901e-05,0,0,0,0.000602356663549163,6.79349620544169e-06,0,0,0,0.118931232639416,0,0.000261549603909505,0,0,0,0.000142663420314276,0.00133152525626657,0,0.00185462446408558,0.00371077047177448,0.00245698112763475
"23","Station_B2_3",0,0.00123183688642191,0,0,0,0,0,0,0,0,0,0,0,0.00105586018836164,0,0,0,0.00104706135345862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517371492297202,0,0.00153979610802739,0.00138581649722465,0,0,0,0,0.0543548026133668,0,0,0.000923877664816433,0.18385165529847,0,0.0027716329944493,0,0,0,0.137349812836043,0,0,0.00114629265819817,0,0.000461938832408216,0,0,0,0.00123183688642191,0,0,0,0,0,0,0,0,0,0,0.000769898054013694,0,0,0,0,0,0,0,0.000538928637809586,0,0,0,0.00785296015093968,0,0,0,0.0065441334591164,0,0,0,0,0,0,0.0205177831394649,0,0,0,0,0.000677510287532051,0,0.00223270435663971,0.00238668396744245,0.000230969416204108,0,0,0,0,0,0,0,0,0.00153979610802739,0,0.000846887859415063,0,0.0150900018586684,7.69898054013694e-05,0,0.00107785727561917,0,0,0,0,0,0.000153979610802739,0,0,0.00153979610802739,0,0,0.00500433735108901,0,0,0.000846887859415063,0,0.0909827025330683,0,0,0,0,0,0,0,0.000461938832408216,0.00744234785546571,0,0,0.000187780013174072,0,0,5.59925857464505e-05,0,0,0,0,0.0137041853614438,0.000615918443210955,0,0.00862285820495337,0.000307959221605478,0,0,0,0.00628236812075174,0.000400346988087121,0.000307959221605478,0,0.0202483188205601,0,0,0.00646714365371503,0,0,0,0,0,0,0,0,0,0.0893851640709899,0.067992263476796,0,0,0,0,0,0,0,0.0163988285504917,0.000615918443210955,0.000269464318904793,0.00020017349404356,0.00215571455123834,0,0,0,0,0,0.000615918443210955,0,0,0,0,0,0,0,0.00153979610802739,0,0.00146280630262602,0.000250216867554451,0,0,0.00434992400517737,0,0.000384949027006847,0,0,0.0176050021684465,0,0.0153209712748725,0,0,0,0.00107785727561917,0,0,0.0010008674702178,0,0,0,0,0.00082122459094794,0,0,0,0,0.10736458225488,0,0,0,0,0,0,0,0.000153979610802739,0.00107785727561917,0.00585122521050407,0
"24","Station_B3_1",0,0.00178411426489655,0,0,0,0,0,0,0,0,4.46028566224139e-05,0,0,0.00239581058428966,0,0,0,0.000820692561852415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783226162289587,0,0.000535234279468966,0.000892057132448277,0,0,0,0,0.0597678278740346,0,0,0,0.17109655800358,0,0,0,0,0,0.111328730129545,0,0,0.000109791647070557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118940950993104,0,0,0,0,0,0,0.000624439992713794,0,0,0,0.00463869708873104,0.000356822852979311,0,0,0.00410346280926207,0,0,0.000624439992713794,0,0,0,0.0398303509638156,0,0.00136782093642069,0,0,0.00117751541483173,0,0.00178411426489655,0.00187331997814138,0,0,0,0,0,0,0,0.000267617139734483,0,0.00124887998542759,0,0.00205173140463104,0,0.0119535655748069,0,0,0,0,0,0,0,0,0.000446028566224139,0,0,0.00214093711787587,0,0,0.00437107994899656,0.000107046855893793,0.000356822852979311,0.00107046855893793,0,0.084500111871163,0,0,0,0,0,0,0,0.00107046855893793,0.00725539801057932,0,0,0,0,0,0,0,0,0,0,0.0146297369721517,0.000214093711787586,0,0.00499551994171035,0,0,0,0.000356822852979311,0.00353254624449518,0,0,0,0.0183763769284345,0,0,0.00362769900528966,0,0,0,0,0,0,0,0,0,0.0847454275825863,0.103992776656702,0,0,0,0,0,0,0,0.0106154798761345,0.00111507141556035,0.000237881901986207,0.000303299425032414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000832586656951725,0,0.00133808569867242,0,0,0,0.00428187423575173,0,0,0,0,0.017781672173469,0,0.0132024455602345,0,0,0,0.00142729141191724,0,0,0.00151649712516207,0,0,0,0,0,0,0,0,0.00107046855893793,0.104439918414251,0,0,0,0,0,0,0.000416293328475863,0,0.00124887998542759,0.00526313708144483,0
"25","Station_B3_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116273816645223,0,0,0,0.0012422939357358,0,0.000171350887687697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516194549159186,0,0.000642565828828862,0,0,0,0,0,0.0593302448618649,0,0,0.000428377219219241,0.18634409036037,0,0.000642565828828862,0.0010709430480481,0,0,0.10173958956457,0,0,0.000477805359898385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149932026726735,0,0,0,0.0072824127267271,0.000356981016016035,0,0,0.00535471524024052,0.0010709430480481,0,0.000321282914414431,0,0,0,0.0802162336751332,0,0.00242747090890904,0,0,0.00578309245945976,0,0.00246316901051064,0.00246316901051064,0,0,0,0,0,0,0,0,0,0.000499773422422448,0,0,0,0.0110664114964971,0,0,0,0,0,0,0,0,0.000142792406406414,0,0,0.00224898040090102,0,0,0.00097914792964398,0,0,0.000919443787592518,0,0.0995887409813963,0,0,0,0,0,0,0,0.00342701775375393,0.00656845069469504,0,0,0,0,0,0,0,0,0,0,0.0126371279669676,0.000355211498048714,0.000214188609609621,0.00642565828828862,0,0,0,0,0.00334343195488188,0,0,0,0.0183131261216226,0,0,0.00489063991941967,0,0.000214188609609621,0,0,0,0,0,0,0,0.0705464142480078,0.0896379331216263,0,0,0,0,0,0,0,0.0116732792237243,0.000431083998351671,0,0.000192769748648659,0.000963848743243293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428377219219241,0,0.00224898040090102,0,0,0,0.00498751811897832,0,0,0,0,0.0179204470040049,0,0.00433029342817303,0.000142792406406414,0,0,0.0010709430480481,0,0,0.0072824127267271,0,0,0,0,0.000499773422422448,0,0,0,0,0.0968015933673585,0,0,0,0,0,0,0,0,0.00128513165765772,0.00361126602008479,0
"26","Station_B3_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244456797197193,0,0,0,0.000636724681071759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873506671845319,0,0.000596929388504774,0.000994882314174623,0,0,0,0,0.0789936557454651,0,0,0,0.15918117026794,0,0.00119385877700955,0,0,0,0.108641148707869,0,0,0.000244894108104523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596929388504774,0,0.000254842931246269,0,0,0,0,0,0.00298464694252387,0,0,0,0.0060687821164652,0.000198976462834925,0,0,0.00388004102528103,0.000298464694252387,0,0.00109437054559209,0,0,0,0.12945318520892,0,0.000994882314174623,0,0,0.00258669401685402,0,0.000397952925669849,0.000994882314174623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011474309356814,9.94882314174623e-05,0,0,0,0,0,0,0,0,0,0,0.00169129993409686,0,0,0.000913424998898919,0,0,0,0,0.0823671398777452,0,0,0,0,0,0,0,0.00218874109118417,0.00404585474431013,0,0,0.000149232347126193,0,0,0,0,0,0,0,0.0137293759356098,0.000476642970778058,0,0.00358157633102864,0,0,0,0,0.00178593508105493,0,0,0,0.015719140563959,0,0,0.00368106456244611,0,0,0,0,0,0,0,0,0,0.0445707276750231,0.0955183495044164,0.00023877175540191,0,0,0,0,0,0,0.00865547613331922,0,0,0.00015918117026794,0.000895394082757161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000729580363728057,0,0.00189027639693178,0,0,0,0.00215247497853471,0,0,0,0,0.00742845461250385,0,0.00438811937104509,0,0,0,0.00119385877700955,0,0,0.00457645864520327,0,0,0,0,0.000464278413281491,0,0,0,0,0.0924885048972127,0,0,0,0,0,0,0,0,0.000198976462834925,0.00246474070092294,0
"27","Station_B4_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213846327823658,0,0,0,0.00058213722574218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268198936145504,0,0.00145534306435545,0,0,0,0,0,0.0488579457319329,0,0,0,0.142831526458885,0,0.00166324921640623,0,0,0,0.144494775675291,0,0,0.0010048797349121,0,0,0,0,0,0,0,0,0.000277208202734371,0,0,0,0,0.000103953076025389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654904378959952,0,0,0,0.00592532533344719,0,0,0.00103953076025389,0,0,0,0.0351014886712398,0,0,0,0,0.000457393534511713,0,0.000935577684228503,0.000311859228076168,0,0,0,0,0,0,0,0.000415812304101557,0,0.00145534306435545,0,0.000623718456152335,0,0.0110190260586913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374231073691401,0,0,0,0,0.129072594324953,0,0.000207906152050778,0,0,0,0,0,0.000762322557519521,0.00776182967656239,0,0,0,0,0,0.000132303914941404,0,0,0,0,0.00706880916972647,0.000415812304101557,0,0.0029106861287109,0.000277208202734371,0,0,0,0.00586295348783195,0.000249487382460934,0,0,0.0176720229243162,0,0,0.0048511435478515,0,0,0,0,0,0,0,0,0,0.0897115046099109,0.126724469842733,0.000207906152050778,0,0,0,0,0,0,0.0121625098949705,0.00103953076025389,0,0.000311859228076168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048511435478515,0.000207906152050778,0.00218301459653317,0,0,0,0.0057693957194091,0,0,0,0,0.0174641167722654,0,0.0132020406552244,0,0,0,0.00145534306435545,0,0,0.00228696767255856,0,0,0,0,0.000762322557519521,0,0,0,0,0.10307467951497,0,0,0,0,0,0,0,0.000831624608203114,0.00124743691230467,0.0058213722574218,0
"28","Station_B4_2",0,0.00119588648498197,0,0,0,0,0,0,0,0,0,0,0,0.00324597760209393,0,0,0,0.000518217476825522,0,0.00033219069027277,0.000199314414163662,0,0,0,0,0,0,0,0,0,0,0,0.000398628828327325,0.0599936386632623,0,0.0015945153133093,0.00179382972747296,0,0,0,0,0.0882962854745024,0,0,0.000199314414163662,0.148090609723601,0,0.00199314414163662,0,0.000398628828327325,0,0.0988599494251765,0,0,0.0058287906393576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398628828327325,0,0,0,0,0,0,0,0,0,0,0,0.00398628828327325,0,0,0,0.0073746333240555,0,0,0.00109622927790014,0,0,0,0.060010248197776,0,0.000930133932763757,0,0,0.000518217476825522,0,0.00089691486373648,0.00368731666202775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102979113984559,0.000199314414163662,0,0,0,0,0,0,0,0,0,0,0.00199314414163662,0,0,0.00348800224786409,0,0,0,0,0.0838366254575904,0,0,0,0,0,0,0,0.000465066966381879,0.00657737566740085,0,0,0,0,0,0,0,0,0,0,0.00837120539487382,0.000757394773821917,0,0.00219245855580029,0,0,0,0.000697600449572818,0.00669696431589905,0,0.00191341837597116,0,0.0160448103401748,0,0,0.0060790896319917,0,0,0,0,0,0.000119588648498197,0,0,0,0.0582994661428712,0.132261421340567,0,0,0,0,0,0,0,0.00906880584444663,0,0.000199314414163662,0.000179382972747296,0.00139520089914564,0,0,0,0,0,0.000199314414163662,0,0,0,0,0,0,0,0.00239177296996395,0,0.00149485810622747,0.000622857544261445,0,0,0.00323885923015951,0,0.000597943242490987,0,0,0.0206622609349663,0,0.0120585220569016,0,0,0,0.00119588648498197,0,0,0.000996572070818311,0,0,0,0,0.00112944834692742,0,0,0,0,0.102508107870782,0,0,0,0,0,0,0.00458423152576423,0,0.000996572070818311,0.00388663107619141,0.000465066966381879
"29","Station_B4_3",0,0,0,0,0,0,0,0,0,0,6.95925178077775e-05,9.48988879196966e-05,0,0.0020281248046838,0,0,0,0.000709843681639331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000417555106846665,0,0.0407116229175498,0,0.00146144287396333,0,0,0,0,0,0.0565787169777231,0,0,0.000626332660269998,0.136958075045706,0,0,0,0,0,0.133200079084086,0,0,0.000394357600910739,0,0,0,0,0,0,0,0,0,6.26332660269997e-05,0,0,0,0,0,0,0.000208777553423333,0.000208777553423333,0,0,0,0,0,0,0.000417555106846665,0,0,0,0.00615893782598831,0,0,0,0.00595016027256498,0,0,0.00125266532054,0,0,0,0.0457918767175176,0,0.00027837007123111,0,0,0.000876865724377997,0,0.00104388776711666,0.000626332660269998,0,0.000347962589038888,0,0,0,0,0,0.000208777553423333,0,0.00104388776711666,0,0,0,0.0096037674574733,0.000173981294519444,0,0.00135705409725166,0,0,0,0,0,0.000542821638900665,0,0,0.00167022042738666,0,0,0.00386238473833165,0,0,0,0,0.111830205222969,0,0,0,0,0,0,0,0.00055674014246222,0.00849028717254885,0,0,0.000305528126960974,0,0,0,0,0,0,0,0.0083511021369333,0.000417555106846665,0,0.00459310617531332,0,0,0,0,0.00400852902572798,0.000250533064107999,0,0,0.0153451501766149,0,0,0.00438432862188998,0,0,0,0,0,0,0,0,0,0.0851812417967197,0.143547221163597,0,0,0,0,0,0,0,0.0136749297492283,0,0.000208777553423333,0,0.00125266532054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027837007123111,0,0.00187899798080999,0,0,0,0.00782915825337497,0,0,0,0,0.0168413893094822,0,0.0159714828368849,0,0,0,0.00125266532054,0,0,0.000782915825337497,0.000139185035615555,0,0,0,0.000904702731501107,0,0,0,0,0.0922961751188613,0,0,0,0,0,0,0,0,0.00167022042738666,0.00281849697121499,0
"30","Station_B5_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209955414324789,0,0,0,0.000489895966757841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423091971290863,0,0.00111339992444964,0.000890719939559711,0,0,0,0,0.0866225141221819,0,0,0.00100205993200468,0.120692551810341,0,0,0,0,0,0.109558552565844,0,0,0.000454267169175453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668039954669783,0,0,0,0.00556699962224819,0,0,0,0.00634637956936294,0,0,0.00100205993200468,0,0,0,0.0658576055311961,0,0.000519586631409831,0,0,0,0,0.000779379947114747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838761276418728,0,0,0,0,0,0,0,0,0.00018556665407494,0,0,0.000334019977334892,0,0,0.00155875989422949,0.000222679984889928,0,0,0.000222679984889928,0.101824399519221,0,0,0,0,0,0,0,0.000222679984889928,0.00608658625365802,0,0,0,0,0,0,0,0,0,0,0.00734843950136762,0.000267215981867913,0,0.00244947983378921,0,0,0,0,0.0049434956645564,0,0,0,0.0155875989422949,0,0,0.00359999308905383,0,0,0,0,0,0,0,0,0,0.0522184564566881,0.232692486755979,0,0,0,0,0,0,0,0.00723709950892265,0,0,0.000423091971290863,0.00178143987911942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222679984889928,0,0.00144741990178453,0,0,0,0.0040082397280187,0,0,0,0,0.00423091971290863,0,0.00857317941826222,0,0,0,0.000816493277929735,0,0,0.000668039954669783,0,0,0,0,0.000445359969779856,0,0,0,0,0.0819015418383331,0,0,0,0,0,0,0,0,0.00155875989422949,0.00256081982623417,0
"31","Station_B5_2",0,0,0,0.000582870491254994,0,0,0,0,0,0,0,0,0,0.00353052983274454,0,0,0,0.000326407475102797,0,0,0,0,0,0,0,0,0,0,5.82870491254994e-05,0,0,0,0,0.0543235297849655,0,0.00139888917901199,0.00233148196501998,0,0,0,0,0.113776319892975,0,0,0,0.122869099556553,0,0,0,0,0,0.0862648327057391,0,0,0.000259053551668886,0,0,0,0,0,0,0,0,0,6.99444589505993e-05,0,0,0,0,0,0,0,7.77160655006659e-05,0,0,0,0,0,0,0.000582870491254994,0,0,0,0.00349722294752996,0,0,0,0.00547898261779695,0,0,0.000932592786007991,0,0,0,0.0857596782799848,0,0.00108802491700932,0,0,0,0,0.000816018687756992,0.00104916688425899,0,0,0,0,0,0,0,0,0,0,0.000349722294752996,0,0,0.0114242616285979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139888917901199,0.000186518557201598,0,0,0,0.0920352505691636,0,0,0,0,0,0,0,0.000621728524005327,0.00435209966803729,0,0,0,0,0,0,0,0,0,0,0.00396351934053396,0.000373037114403196,0,0.00163203737551398,0,0,0,0,0.00349722294752996,0.000233148196501998,0,0,0.0143386140848729,0,0,0.0036526550785313,0,0,0,0,0,0,0,0,0,0.0438318609423756,0.2224651722282,0,0,0,0,0,0,0,0.00757731638631492,5.82870491254994e-05,0,0.000279777835802397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388580327503329,0,0,0,0,0,0.00594527901080094,0,0,0,0,0.000621728524005327,0,0.00850990917232292,0,0,0,0.000777160655006659,0,0,0.000699444589505993,0,0,0,0,0.000621728524005327,0,0,0,0,0.0814777335303805,0,0,0,0,0,0,0,0,0.000233148196501998,0.00338064884927897,0
"32","Station_B5_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336964055239954,0,0,0,0.000336964055239954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454901474573938,0.000748809011644343,0.00112321351746651,0.00112321351746651,0,0,0,0,0.110074924711718,0,0,0.000468005632277714,0.12935675676156,0,0,0,0,0,0.0909802949147876,0,0,0.00034320413033699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374404505822171,0,0,0,0.00439925294341051,0,0,0,0.00664567997834354,0.000748809011644343,0,0.000748809011644343,0,0,0,0.0873298509830214,0,0,0,0,0.000599047209315474,0,0.0006552078851888,0.000187202252911086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911050964167283,0.000124801501940724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159121914974423,0,0,0,0,0.0896464788627961,0,0,0,0,0,0,0,0.000561606758733257,0.0034320413033699,0,0,0,0,0,0.000136147093026244,0,0,0,0,0.00411844956404388,0,0,0.00187202252911086,0,0,0,0,0.00359428325589284,0,0,0,0.012074545312765,0,0,0.00271443266721074,0,0,0,2.67431789872979e-05,0,0,0,0,0,0.0421205069049943,0.21785917458327,0,0,0,0,0,0,0,0.0052416630815104,0.00121681464392206,0,0.000187202252911086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159121914974423,0,0,0,0.00463325575954937,0,0,0,0,0.00555366683636221,0,0.0091729103926432,0,0,0,0.00156001877425905,0.000187202252911086,0,0.000374404505822171,0,0,0,0,0.000374404505822171,0,0,0,0,0.0930128036997251,0,0,0,0,0,0,0,0,0.000374404505822171,0.00243362928784411,0
